18 3 3
0.798267037659827,0.8656194293436942,0.05137491889420609, 0.07211710644910907,0.18182297786404011,0.3669360441467583, 0.6785829817276139,0.7293804144189591,0.6840308259430073, 
0.33601715269042676,0.8966625959363212,0.2113933705750961, 0.5046908759777188,0.2676752944497722,0.4389083114872938, 0.7859946775865034,0.11980699344156898,0.18260627389646622, 
0.07017296575589482,0.8608192859553808,0.4587161515860093, 0.3651048939281112,0.7868438453426163,0.6074663150995044, 0.4991724196367584,0.9493762720954131,0.5241440554003425, 
0.6072514256139072,0.3851522498665736,0.5580867581587734, 0.08148313571050336,0.5976759451491845,0.9543743652663439, 0.8305868125364707,0.024431835558454962,0.9231586458582125, 
0.1260045429621276,0.3432784447382675,0.6509986152874654, 0.34924045524211667,0.9437413474835529,0.12088756796961797, 0.7202362006699932,0.48638639217936486,0.19545626840283004, 
0.6649417883235418,0.5328081336393133,0.1876729986755813, 0.4377879424140265,0.18454234830943772,0.12599744145078173, 0.9340637685481675,0.9425662485916756,0.5045587760804862, 
0.7997401998275319,0.40163896081260597,0.55166971138512, 0.9476632137769502,0.9256192319503084,0.1170601899024225, 0.6778948949636726,0.33916073548277004,0.007353962502548939, 
0.3507146497588952,0.7216443018155562,0.16736126372305138, 0.25917463382128536,0.17139735356056884,0.9867147210328113, 0.8472771485476538,0.5475702308403247,0.8920543074785855, 
0.773195418228662,0.9817201563125153,0.4022512367757278, 0.9730232077954586,0.7014616071672806,0.49141036561721185, 0.9437697987204934,0.8173724865236764,0.47847534929874413, 
0.4944985073797763,0.9980916622355231,0.792353914073905, 0.25608284014126204,0.8559424806175409,0.37251526376377286, 0.24164720214955626,0.45072281344906073,0.39846772282434995, 
0.2526857950212067,0.2149901012161547,0.3949386545914998, 0.8693804695410384,0.9470526110774551,0.13495079323276693, 0.4733119951754595,0.891291226592595,0.7529708732293694, 
0.6450137730593717,0.45891308336013714,0.28984611485464473, 0.5477489693935305,0.4388144754581288,0.6110893781519461, 0.3878514076456764,0.8182957936918325,0.9572718922077977, 
0.7213904787735684,0.08271669091926526,0.2346224890732933, 0.45853258886879944,0.7016541355335459,0.7829307024458465, 0.5453057706175947,0.11505321752051711,0.49675418984163244, 
0.5693228362657157,0.527120816718206,0.47281342476663635, 0.07423891448071984,0.2681528308871013,0.9564036824589468, 0.8195642763584601,0.9940633029414787,0.4756097293734419, 
0.08630443623583628,0.752182075262894,0.5938468423759228, 0.9570905351471044,0.9119442818556603,0.5076109970875049, 0.13856390861869228,0.2596680161490962,0.5845908370105825, 
0.4275423320276577,0.3783009882595382,0.8224461299590762, 0.6963177154573552,0.26389218833312134,0.83369109264265, 0.3470405535971568,0.7982162335134187,0.9003032936048783, 
0.7858629339702231,0.6992110424171898,0.4380782081029875, 0.4643109807014807,0.3862179574865021,0.15271120181283948, 0.2075706256370209,0.7354772384548373,0.5210762787349632, 
0.35771052315429996,0.7742746487302038,0.21671069313395652, 0.0672077159065605,0.01868216837373815,0.6405626931225057, 0.22915498188444816,0.9564915752316815,0.9004399677758671, 
